CustomerKey,FirstName,LastName,Gender,EmailAddress,BirthDate,AnnualIncome,EducationLevel,HomeOwner,MaritalStatus,Occupation,Prefix,TotalChildren
19113,AARON,PATTERSON,M,aaron9@adventure-works.com,1970-10-11 00:00:00,50000,Bachelors,Y,M,Skilled Manual,MR.,1
19114,NATALIE,RICHARDSON,F,natalie12@adventure-works.com,1970-04-13 00:00:00,50000,Bachelors,Y,M,Skilled Manual,MRS.,1
19115,BAILEY,SANCHEZ,F,bailey24@adventure-works.com,1969-10-05 00:00:00,50000,Bachelors,Y,M,Skilled Manual,MRS.,1
19116,LOGAN,ALEXANDER,M,logan20@adventure-works.com,1969-04-14 00:00:00,60000,Graduate Degree,Y,S,Professional,MR.,1
19117,KAITLYN,COLEMAN,F,kaitlyn73@adventure-works.com,1969-11-26 00:00:00,60000,Graduate Degree,Y,S,Professional,MRS.,1
19118,IAN,THOMAS,M,ian11@adventure-works.com,1971-08-03 00:00:00,60000,Graduate Degree,Y,M,Professional,MR.,1
19119,CONNOR,SIMMONS,M,connor10@adventure-works.com,1971-02-15 00:00:00,60000,Graduate Degree,Y,M,Professional,MR.,1
19120,CALEB,SHARMA,M,caleb26@adventure-works.com,1971-10-02 00:00:00,60000,Graduate Degree,Y,M,Professional,MR.,1
19121,KAITLYN,BLUE,F,kaitlyn52@adventure-works.com,1971-11-12 00:00:00,70000,Graduate Degree,Y,M,Professional,MRS.,3
19122,ABIGAIL,HUGHES,F,abigail66@adventure-works.com,1971-10-19 00:00:00,70000,Graduate Degree,Y,S,Professional,MRS.,3
19123,EMMA,WASHINGTON,F,emma59@adventure-works.com,1969-05-05 00:00:00,60000,Graduate Degree,Y,M,Professional,MRS.,1
19125,CAMERON,RUSSELL,M,cameron15@adventure-works.com,1967-07-22 00:00:00,40000,Bachelors,N,S,Professional,MR.,0
19126,KRISTOPHER,KAPOOR,M,kristopher1@adventure-works.com,1970-05-23 00:00:00,60000,Graduate Degree,Y,M,Professional,MR.,2
19127,ALEXA,SANCHEZ,F,alexa22@adventure-works.com,1970-09-22 00:00:00,70000,Graduate Degree,Y,S,Professional,MRS.,4
19128,MADISON,JACKSON,F,madison12@adventure-works.com,1970-03-13 00:00:00,70000,Graduate Degree,Y,M,Professional,MRS.,4
19129,CARSON,SIMMONS,M,carson14@adventure-works.com,1970-10-24 00:00:00,70000,Graduate Degree,Y,M,Professional,MR.,4
19130,MADELINE,BAKER,F,madeline15@adventure-works.com,1970-08-20 00:00:00,80000,Graduate Degree,Y,M,Professional,MRS.,2
19131,MASON,BLUE,M,mason13@adventure-works.com,1967-10-26 00:00:00,40000,Bachelors,N,S,Professional,MR.,0
19132,BENJAMIN,WASHINGTON,M,benjamin14@adventure-works.com,1967-05-16 00:00:00,50000,Bachelors,N,S,Skilled Manual,MR.,2
19133,LOGAN,MARTINEZ,M,logan69@adventure-works.com,1967-09-14 00:00:00,50000,Bachelors,Y,S,Skilled Manual,MR.,2
19134,SIERRA,ALLEN,F,sierra18@adventure-works.com,1967-05-16 00:00:00,50000,Bachelors,N,S,Skilled Manual,MRS.,2
19135,LOGAN,BROWN,M,logan53@adventure-works.com,1966-02-07 00:00:00,60000,Graduate Degree,Y,M,Professional,MR.,0
19136,RICHARD,COOK,M,richard94@adventure-works.com,1966-04-02 00:00:00,60000,Graduate Degree,Y,M,Professional,MR.,0
19137,ERIC,RUSSELL,M,eric27@adventure-works.com,1966-03-15 00:00:00,60000,Graduate Degree,Y,S,Professional,MR.,0
19139,OSCAR,SIMMONS,M,oscar23@adventure-works.com,1966-09-14 00:00:00,60000,Graduate Degree,Y,M,Professional,MR.,0
19140,MELANIE,ROGERS,F,melanie44@adventure-works.com,1966-09-20 00:00:00,70000,Graduate Degree,Y,S,Professional,MS.,0
19141,SAMUEL,MARTINEZ,M,samuel56@adventure-works.com,1966-03-02 00:00:00,70000,Graduate Degree,Y,S,Professional,MR.,4
19142,DALTON,WASHINGTON,M,dalton59@adventure-works.com,1966-11-09 00:00:00,70000,Graduate Degree,Y,M,Professional,MR.,4
19143,LAUREN,LONG,F,lauren57@adventure-works.com,1965-07-10 00:00:00,80000,Bachelors,Y,S,Skilled Manual,MRS.,3
19144,EDWIN,HE,M,edwin19@adventure-works.com,1965-12-26 00:00:00,80000,Bachelors,Y,S,Skilled Manual,MR.,3
19145,ADRIANA,MALHOTRA,F,adriana5@adventure-works.com,1965-04-24 00:00:00,80000,Bachelors,Y,M,Skilled Manual,MRS.,3
19146,MARIAH,MORGAN,F,mariah38@adventure-works.com,1965-07-18 00:00:00,60000,Graduate Degree,N,S,Professional,MS.,0
19147,EDWARD,THOMAS,M,edward33@adventure-works.com,1964-03-12 00:00:00,40000,Bachelors,N,M,Professional,MR.,0
19148,CODY,RAMIREZ,M,cody7@adventure-works.com,1964-09-08 00:00:00,40000,Bachelors,N,S,Professional,MR.,0
19149,SEAN,PARKER,M,sean30@adventure-works.com,1964-03-20 00:00:00,40000,Bachelors,N,S,Professional,MR.,0
19150,MARIA,BAILEY,F,maria9@adventure-works.com,1964-02-21 00:00:00,60000,Bachelors,Y,M,Skilled Manual,MRS.,4
19151,IAN,COOPER,M,ian75@adventure-works.com,1964-08-17 00:00:00,60000,Bachelors,Y,S,Skilled Manual,MR.,4
19152,JONATHAN,WALKER,NA,jonathan77@adventure-works.com,1964-02-02 00:00:00,60000,Bachelors,Y,M,Skilled Manual,"",4
19153,DYLAN,GRIFFIN,M,dylan20@adventure-works.com,1964-03-25 00:00:00,60000,Bachelors,Y,M,Skilled Manual,MR.,4
19154,WILLIAM,SOTELO,F,william5@adventure-works.com,1964-01-13 00:00:00,60000,Bachelors,Y,M,Skilled Manual,MRS.,4
19155,CAROLINE,FLORES,F,caroline13@adventure-works.com,1964-10-25 00:00:00,60000,Bachelors,Y,M,Skilled Manual,MRS.,5
19156,JULIA,JENKINS,F,julia73@adventure-works.com,1964-01-04 00:00:00,60000,Bachelors,N,S,Skilled Manual,MRS.,4
19157,EDUARDO,THOMPSON,M,eduardo14@adventure-works.com,1964-12-26 00:00:00,60000,Bachelors,N,S,Skilled Manual,MR.,4
19158,DESTINY,GRIFFIN,F,destiny67@adventure-works.com,1964-03-18 00:00:00,60000,Bachelors,N,S,Skilled Manual,MRS.,4
19159,RICHARD,GONZALEZ,M,richard28@adventure-works.com,1964-05-15 00:00:00,60000,Bachelors,Y,M,Skilled Manual,MR.,4
19160,SARA,PEREZ,F,sara38@adventure-works.com,1963-03-25 00:00:00,40000,Bachelors,N,S,Professional,MS.,0
19161,JEREMIAH,HUGHES,M,jeremiah31@adventure-works.com,1963-10-06 00:00:00,70000,Bachelors,N,S,Skilled Manual,MR.,4
19162,PETER,RAJI,M,peter26@adventure-works.com,1963-11-13 00:00:00,70000,Bachelors,Y,M,Professional,MR.,4
19163,RILEY,BAILEY,F,riley35@adventure-works.com,1963-04-24 00:00:00,70000,Bachelors,Y,M,Professional,MRS.,4
19164,DANIELLE,MORGAN,F,danielle25@adventure-works.com,1968-06-24 00:00:00,70000,Bachelors,N,S,Professional,MS.,0
19165,MIRANDA,RUSSELL,F,miranda20@adventure-works.com,1968-09-02 00:00:00,70000,Bachelors,N,S,Professional,MS.,0
19166,OLIVIA,JENKINS,F,olivia52@adventure-works.com,1968-12-15 00:00:00,70000,Bachelors,N,S,Professional,MS.,0
19167,CAITLIN,MORGAN,F,caitlin19@adventure-works.com,1968-12-09 00:00:00,60000,Graduate Degree,N,S,Professional,MRS.,2
19168,NATHAN,KUMAR,M,nathan25@adventure-works.com,1963-10-19 00:00:00,70000,Bachelors,N,S,Professional,MR.,0
19169,ARIANNA,BRYANT,F,arianna16@adventure-works.com,1963-11-02 00:00:00,60000,Graduate Degree,N,S,Professional,MRS.,3
19170,LUIS,CAMPBELL,M,luis39@adventure-works.com,1963-11-11 00:00:00,60000,Graduate Degree,N,S,Professional,MR.,3
19171,MELANIE,TORRES,F,melanie29@adventure-works.com,1963-08-28 00:00:00,60000,Graduate Degree,Y,M,Professional,MRS.,3
19172,CALVIN,LUO,M,calvin6@adventure-works.com,1974-04-19 00:00:00,40000,Bachelors,Y,M,Skilled Manual,MR.,1
19173,KELLI,LAL,F,kelli31@adventure-works.com,1974-03-19 00:00:00,40000,Bachelors,Y,M,Skilled Manual,MRS.,1
19174,KATELYN,HOWARD,F,katelyn10@adventure-works.com,1973-12-03 00:00:00,30000,High School,N,S,Manual,MS.,0
19175,WAYNE,SHARMA,M,wayne11@adventure-works.com,1972-02-20 00:00:00,10000,Partial High School,N,S,Manual,MR.,0
19176,EBONY,VAZQUEZ,NA,ebony36@adventure-works.com,1972-06-02 00:00:00,20000,Partial High School,Y,S,Manual,"",0
19177,DONNA,CHANDER,F,donna14@adventure-works.com,1973-07-25 00:00:00,40000,Bachelors,Y,M,Skilled Manual,MRS.,1
19178,SARAH,MILLER,F,sarah8@adventure-works.com,1972-08-25 00:00:00,20000,Partial High School,N,S,Manual,MS.,0
19179,GLORIA,SANZ,NA,gloria20@adventure-works.com,1972-05-23 00:00:00,20000,Partial High School,N,S,Manual,"",0
19180,JOAN,NAVARRO,F,joan16@adventure-works.com,1972-03-10 00:00:00,20000,Partial High School,N,S,Manual,MS.,0
19181,CHAD,PAL,M,chad14@adventure-works.com,1972-10-25 00:00:00,30000,High School,N,S,Manual,MR.,0
19182,LANCE,DOMINGUEZ,M,lance12@adventure-works.com,1972-05-22 00:00:00,30000,High School,N,S,Manual,MR.,0
19183,EDWIN,RAJE,M,edwin36@adventure-works.com,1971-02-08 00:00:00,10000,Partial High School,Y,S,Manual,MR.,0
19184,EMILY,HAYES,F,emily48@adventure-works.com,1971-10-09 00:00:00,10000,Partial High School,N,S,Manual,MS.,0
19185,JACQUELINE,BRADLEY,F,jacqueline3@adventure-works.com,1971-11-23 00:00:00,10000,Partial High School,N,S,Manual,MS.,0
19187,KARL,PAL,M,karl13@adventure-works.com,1971-05-14 00:00:00,20000,Partial High School,Y,S,Manual,MR.,0
19188,DALTON,ANDERSON,M,dalton9@adventure-works.com,1971-06-07 00:00:00,30000,High School,N,S,Manual,MR.,0
19189,MORGAN,PRICE,F,morgan70@adventure-works.com,1971-03-12 00:00:00,30000,High School,Y,S,Manual,MS.,0
19190,CARL,SHEN,M,carl2@adventure-works.com,1971-05-28 00:00:00,30000,High School,Y,S,Manual,MR.,0
19191,KEITH,CHANDE,M,keith18@adventure-works.com,1971-07-23 00:00:00,30000,High School,N,S,Manual,MR.,0
19192,ERIKA,RUIZ,F,erika1@adventure-works.com,1970-03-12 00:00:00,40000,Partial College,Y,S,Clerical,MRS.,2
19193,OMAR,LAL,M,omar28@adventure-works.com,1970-11-22 00:00:00,40000,Partial College,Y,S,Clerical,MR.,2
19194,CESAR,GARCIA,M,cesar14@adventure-works.com,1970-04-01 00:00:00,40000,Partial College,Y,S,Clerical,MR.,2
19195,DARREN,ROMERO,M,darren31@adventure-works.com,1970-05-26 00:00:00,40000,Partial College,Y,S,Clerical,MR.,2
19196,APRIL,SHE,F,april0@adventure-works.com,1970-09-04 00:00:00,40000,Partial College,Y,S,Clerical,MRS.,2
19197,BRIANA,SANDOVAL,F,briana17@adventure-works.com,1970-11-17 00:00:00,40000,Partial College,Y,S,Clerical,MRS.,2
19198,MELISSA,BROOKS,F,melissa24@adventure-works.com,1975-05-09 00:00:00,40000,Partial College,Y,S,Clerical,MRS.,3
19199,DAVID,WILLIAMS,M,david75@adventure-works.com,1975-04-09 00:00:00,40000,Partial College,Y,S,Clerical,MR.,3
19200,LUKE,HENDERSON,M,luke23@adventure-works.com,1966-03-25 00:00:00,60000,Graduate Degree,Y,M,Skilled Manual,MR.,0
19201,CHARLES,BROOKS,M,charles48@adventure-works.com,1966-10-27 00:00:00,60000,Graduate Degree,Y,M,Skilled Manual,MR.,0
19202,BRIANNA,LEE,F,brianna21@adventure-works.com,1966-07-11 00:00:00,60000,Graduate Degree,Y,M,Skilled Manual,MS.,0
19203,DARREN,NAVARRO,M,darren32@adventure-works.com,1953-06-13 00:00:00,20000,High School,Y,S,Manual,MR.,2
19204,SYDNEY,EVANS,F,sydney44@adventure-works.com,1953-06-19 00:00:00,20000,High School,Y,S,Manual,MRS.,2
19205,JAMES,PERRY,M,james23@adventure-works.com,1953-09-16 00:00:00,20000,High School,N,M,Manual,MR.,2
19206,DESTINY,COOPER,F,destiny34@adventure-works.com,1953-02-12 00:00:00,20000,High School,N,M,Manual,MRS.,2
19207,JEREMIAH,TURNER,M,jeremiah21@adventure-works.com,1954-10-09 00:00:00,20000,Partial High School,N,M,Manual,MR.,2
19208,ANGELICA,DIAZ,F,angelica21@adventure-works.com,1954-04-04 00:00:00,30000,High School,Y,M,Clerical,MRS.,1
19209,ALEXANDRA,NELSON,F,alexandra51@adventure-works.com,1954-07-04 00:00:00,30000,High School,Y,M,Clerical,MRS.,1
19210,ALEXIS,PRICE,F,alexis22@adventure-works.com,1954-08-06 00:00:00,30000,High School,Y,M,Clerical,MRS.,1
19211,ANNA,LEE,F,anna60@adventure-works.com,1954-08-24 00:00:00,40000,Partial College,Y,M,Clerical,MRS.,1
19212,BRIANNA,CLARK,F,brianna18@adventure-works.com,1955-03-11 00:00:00,40000,Partial College,Y,M,Clerical,MRS.,1
19213,AMANDA,SIMMONS,F,amanda36@adventure-works.com,1955-01-08 00:00:00,40000,Partial College,Y,M,Clerical,MRS.,1
19214,CASSIDY,POWELL,F,cassidy9@adventure-works.com,1956-02-16 00:00:00,30000,High School,Y,S,Skilled Manual,MRS.,2
19215,EDWARD,HALL,M,edward46@adventure-works.com,1956-10-03 00:00:00,30000,High School,Y,S,Skilled Manual,MR.,2
19216,GABRIEL,LOPEZ,M,gabriel51@adventure-works.com,1956-09-01 00:00:00,30000,High School,Y,S,Skilled Manual,MR.,2
19217,JOSE,NELSON,M,jose45@adventure-works.com,1956-09-16 00:00:00,30000,High School,Y,M,Skilled Manual,MR.,2
19218,NATHANIEL,BROOKS,M,nathaniel2@adventure-works.com,1956-10-10 00:00:00,40000,Partial College,Y,M,Clerical,MR.,1
19219,MARY,PETERSON,F,mary13@adventure-works.com,1956-12-06 00:00:00,40000,Partial College,Y,M,Clerical,MRS.,1
19220,MARIAH,SANCHEZ,F,mariah44@adventure-works.com,1957-01-07 00:00:00,30000,High School,N,M,Skilled Manual,MRS.,2
19221,KAITLYN,WILLIAMS,F,kaitlyn25@adventure-works.com,1957-03-26 00:00:00,30000,High School,Y,M,Skilled Manual,MRS.,2
19222,JORDAN,HALL,M,jordan75@adventure-works.com,1957-02-20 00:00:00,30000,High School,Y,M,Skilled Manual,MR.,2
19223,JACQUELINE,COOK,F,jacqueline46@adventure-works.com,1957-12-22 00:00:00,30000,High School,Y,M,Skilled Manual,MRS.,2
19224,STEPHANIE,HENDERSON,F,stephanie32@adventure-works.com,1957-09-21 00:00:00,30000,High School,Y,M,Skilled Manual,MRS.,2
19225,JEREMY,WATSON,M,jeremy32@adventure-works.com,1957-10-08 00:00:00,40000,Partial College,Y,M,Clerical,MR.,1
19226,NEIL,CARLSON,M,neil17@adventure-works.com,1958-10-22 00:00:00,40000,Partial College,Y,M,Clerical,MR.,2
19227,LOGAN,NELSON,M,logan35@adventure-works.com,1958-08-20 00:00:00,40000,Partial College,Y,M,Clerical,MR.,2
19228,MORGAN,RAMIREZ,F,morgan64@adventure-works.com,1958-03-12 00:00:00,40000,Partial College,Y,M,Clerical,MRS.,2
19229,DAVID,ROBINSON,M,david81@adventure-works.com,1958-08-23 00:00:00,80000,Graduate Degree,Y,S,Skilled Manual,MR.,5
19230,JOY,MORENO,F,joy7@adventure-works.com,1958-05-14 00:00:00,80000,Graduate Degree,Y,M,Skilled Manual,MRS.,5
19231,MEGHAN,GILL,F,meghan13@adventure-works.com,1958-04-15 00:00:00,80000,Graduate Degree,Y,M,Skilled Manual,MRS.,5
19232,CANDICE,CHOW,NA,candice10@adventure-works.com,1959-11-13 00:00:00,60000,Graduate Degree,Y,S,Skilled Manual,"",4
19233,OMAR,ANDERSEN,M,omar33@adventure-works.com,1959-05-06 00:00:00,60000,Graduate Degree,Y,M,Skilled Manual,MR.,4
19234,MICAH,ZHENG,M,micah7@adventure-works.com,1972-05-16 00:00:00,40000,High School,N,S,Skilled Manual,MR.,4
19235,KAYLA,BENNETT,F,kayla25@adventure-works.com,1972-08-05 00:00:00,50000,Graduate Degree,Y,M,Skilled Manual,MS.,0
19236,CHLOE,PHILLIPS,F,chloe3@adventure-works.com,1972-08-12 00:00:00,50000,Graduate Degree,Y,M,Skilled Manual,MS.,0
19237,KRISTY,GOMEZ,F,kristy1@adventure-works.com,1973-04-17 00:00:00,40000,Graduate Degree,Y,M,Skilled Manual,MS.,0
19238,ISABELLA,WEST,F,isabella7@adventure-works.com,1973-02-07 00:00:00,40000,Graduate Degree,Y,M,Skilled Manual,MRS.,1
19239,JEREMY,ALEXANDER,M,jeremy31@adventure-works.com,1973-10-18 00:00:00,40000,Graduate Degree,Y,M,Skilled Manual,MR.,1
19240,THERESA,JIMENEZ,F,theresa2@adventure-works.com,1973-04-20 00:00:00,40000,Graduate Degree,Y,M,Skilled Manual,MRS.,1
19241,DIANE,DOMINGUEZ,F,diane17@adventure-works.com,1973-07-03 00:00:00,40000,Graduate Degree,Y,M,Skilled Manual,MRS.,1
19242,DEVIN,BAKER,M,devin30@adventure-works.com,1973-11-04 00:00:00,40000,Graduate Degree,Y,M,Skilled Manual,MR.,1
19243,JAMES,THOMAS,M,james83@adventure-works.com,1973-04-28 00:00:00,40000,Graduate Degree,Y,M,Skilled Manual,MR.,1
19244,SEBASTIAN,WARD,M,sebastian4@adventure-works.com,1973-06-08 00:00:00,40000,Graduate Degree,Y,M,Skilled Manual,MR.,1
19245,ISAIAH,KING,M,isaiah43@adventure-works.com,1971-02-27 00:00:00,60000,Graduate Degree,Y,M,Skilled Manual,MR.,1
19246,CARLOS,CAMPBELL,M,carlos34@adventure-works.com,1971-08-09 00:00:00,60000,Graduate Degree,Y,M,Skilled Manual,MR.,1
19247,MICHELE,MARTINEZ,F,michele31@adventure-works.com,1968-05-07 00:00:00,10000,Graduate Degree,Y,M,Manual,MRS.,1
19248,SHEENA,BLACK,F,sheena19@adventure-works.com,1962-02-26 00:00:00,10000,Graduate Degree,Y,M,Manual,MRS.,1
19249,CHAD,ANDERSEN,M,chad15@adventure-works.com,1961-12-03 00:00:00,10000,Bachelors,Y,M,Manual,MR.,1
19250,LACEY,WU,F,lacey19@adventure-works.com,1961-01-02 00:00:00,10000,Bachelors,Y,M,Manual,MRS.,1
19251,BRETT,SAI,M,brett5@adventure-works.com,1961-02-07 00:00:00,20000,Graduate Degree,Y,M,Clerical,MR.,1
19252,JASMINE,BROOKS,F,jasmine38@adventure-works.com,1956-02-28 00:00:00,10000,Partial College,Y,M,Manual,MRS.,2
19253,GABRIELLE,ROSS,F,gabrielle26@adventure-works.com,1956-03-22 00:00:00,20000,Bachelors,Y,S,Clerical,MRS.,1
19254,ANIBAL,SOUSA,M,anibal1@adventure-works.com,1956-11-07 00:00:00,20000,Bachelors,Y,S,Clerical,MR.,1
19255,TERRANCE,SARA,M,terrance7@adventure-works.com,1955-02-14 00:00:00,10000,Partial College,Y,S,Manual,MR.,2
19256,ABIGAIL,GRIFFIN,F,abigail46@adventure-works.com,1955-03-11 00:00:00,20000,Bachelors,Y,M,Clerical,MRS.,1
19257,DANA,JIMÉNEZ,F,dana21@adventure-works.com,1954-01-16 00:00:00,10000,Partial College,Y,M,Manual,MRS.,2
19258,DOUGLAS,MEHTA,M,douglas18@adventure-works.com,1954-05-21 00:00:00,10000,Partial College,Y,M,Manual,MR.,2
19259,BARBARA,LIN,F,barbara17@adventure-works.com,1937-01-22 00:00:00,20000,Bachelors,Y,M,Clerical,MRS.,1
19260,LATOYA,SHARMA,F,latoya8@adventure-works.com,1939-07-08 00:00:00,20000,Bachelors,Y,S,Clerical,MRS.,1
19261,HEATHER,WU,F,heather6@adventure-works.com,1940-05-26 00:00:00,20000,Bachelors,Y,M,Clerical,MRS.,1
19262,KARI,SANCHEZ,F,kari20@adventure-works.com,1942-11-27 00:00:00,30000,Bachelors,Y,M,Clerical,MRS.,1
19263,NINA,CHANDE,F,nina15@adventure-works.com,1942-11-07 00:00:00,30000,Bachelors,Y,M,Clerical,MRS.,1
19264,KRISTOPHER,GONZALEZ,M,kristopher17@adventure-works.com,1980-09-21 00:00:00,10000,Partial College,N,S,Manual,MR.,0
19265,DALE,RAJI,M,dale19@adventure-works.com,1979-02-23 00:00:00,10000,Partial College,N,M,Manual,MR.,0
19266,GRANT,XU,M,grant7@adventure-works.com,1979-10-06 00:00:00,10000,Partial College,N,M,Manual,MR.,0
19267,MARSHALL,RAJE,M,marshall34@adventure-works.com,1979-02-06 00:00:00,10000,Partial College,Y,M,Manual,MR.,0
19269,KATHLEEN,NAVARRO,F,kathleen12@adventure-works.com,1977-03-23 00:00:00,10000,High School,N,S,Manual,MS.,0
19270,SHAWN,SHEN,M,shawn4@adventure-works.com,1979-12-26 00:00:00,20000,Bachelors,Y,M,Clerical,MR.,0
19271,KRISTOPHER,FERNANDEZ,M,kristopher14@adventure-works.com,1978-05-15 00:00:00,20000,Bachelors,Y,M,Clerical,MR.,0
19272,SHAUN,ANDERSEN,M,shaun14@adventure-works.com,1943-01-19 00:00:00,20000,Partial College,Y,M,Manual,MR.,1
19273,NATALIE,HENDERSON,F,natalie27@adventure-works.com,1943-01-24 00:00:00,20000,Partial College,Y,M,Manual,MRS.,2
19274,KAREN,YANG,F,karen14@adventure-works.com,1943-01-09 00:00:00,20000,Partial College,Y,M,Manual,MRS.,2
19275,GREGORY,RAI,M,gregory21@adventure-works.com,1961-12-21 00:00:00,20000,Partial College,Y,M,Manual,MR.,1
19276,RUBEN,SAI,M,ruben6@adventure-works.com,1961-08-10 00:00:00,20000,Partial College,N,S,Manual,MR.,1
19277,BILLY,JIMÉNEZ,M,billy7@adventure-works.com,1960-07-27 00:00:00,10000,High School,Y,M,Manual,MR.,1
19278,WILLIE,SUN,M,willie11@adventure-works.com,1960-07-13 00:00:00,20000,Partial College,N,S,Manual,MR.,1
19279,OMAR,XU,M,omar25@adventure-works.com,1960-03-05 00:00:00,20000,Partial College,N,S,Manual,MR.,1
19280,DARRELL,ANDERSEN,M,darrell2@adventure-works.com,1958-08-27 00:00:00,20000,Partial College,Y,M,Manual,MR.,2
19281,MALLORY,CARLSON,F,mallory5@adventure-works.com,1958-04-17 00:00:00,20000,Partial College,Y,S,Manual,MRS.,2
19282,HAILEY,WOOD,F,hailey23@adventure-works.com,1958-05-08 00:00:00,30000,Graduate Degree,Y,M,Clerical,MRS.,1
19283,ADRIAN,SANDERS,M,adrian4@adventure-works.com,1958-07-11 00:00:00,30000,Graduate Degree,Y,M,Clerical,MR.,1
19284,BRIANA,ROMERO,F,briana9@adventure-works.com,1958-04-10 00:00:00,30000,Graduate Degree,Y,M,Clerical,MRS.,1
19285,JACQUELINE,HOWARD,F,jacqueline35@adventure-works.com,1960-08-11 00:00:00,30000,Bachelors,Y,M,Clerical,MRS.,3
19286,KAITLYN,BUTLER,F,kaitlyn81@adventure-works.com,1960-03-02 00:00:00,30000,Bachelors,Y,M,Clerical,MRS.,3
19287,SHANE,CHANDRA,M,shane6@adventure-works.com,1959-07-27 00:00:00,30000,Bachelors,Y,M,Clerical,MR.,3
19288,CANDICE,WANG,F,candice9@adventure-works.com,1959-06-07 00:00:00,30000,Bachelors,Y,M,Clerical,MRS.,3
19289,JOHNATHAN,PATEL,M,johnathan4@adventure-works.com,1959-10-26 00:00:00,30000,Bachelors,Y,M,Clerical,MR.,3
19290,SERGIO,PRASAD,M,sergio10@adventure-works.com,1958-05-06 00:00:00,30000,Bachelors,Y,S,Clerical,MR.,1
19291,COLLEEN,WU,F,colleen7@adventure-works.com,1970-11-26 00:00:00,10000,High School,Y,S,Manual,MRS.,2
19292,MICAH,LIN,M,micah18@adventure-works.com,1970-12-07 00:00:00,30000,Bachelors,Y,M,Clerical,MR.,0
19293,CHLOE,WATSON,F,chloe62@adventure-works.com,1970-08-28 00:00:00,30000,Bachelors,Y,M,Clerical,MS.,0
19294,STANLEY,GARCIA,M,stanley16@adventure-works.com,1970-09-07 00:00:00,30000,Bachelors,Y,M,Clerical,MR.,0
19295,KATELYN,GREEN,F,katelyn38@adventure-works.com,1969-07-26 00:00:00,10000,High School,Y,S,Manual,MRS.,2
19296,JAKE,ZHENG,M,jake17@adventure-works.com,1969-01-04 00:00:00,20000,Partial College,N,S,Manual,MR.,0
19297,CEDRIC,XIE,M,cedric25@adventure-works.com,1969-08-21 00:00:00,30000,Bachelors,Y,S,Clerical,MR.,0
19298,PRISCILLA,ANDERSEN,F,priscilla11@adventure-works.com,1969-10-11 00:00:00,50000,Graduate Degree,Y,S,Skilled Manual,MS.,0
19299,CARRIE,BROWNING,F,carrie14@adventure-works.com,1969-10-12 00:00:00,50000,Graduate Degree,Y,M,Skilled Manual,MS.,0
19300,CLARENCE,HU,M,clarence13@adventure-works.com,1952-04-10 00:00:00,10000,Partial College,N,M,Manual,MR.,3
19301,JAMIE,LIU,F,jamie6@adventure-works.com,1952-03-01 00:00:00,20000,Partial College,Y,M,Manual,MRS.,2
19302,BRAD,XIE,M,brad3@adventure-works.com,1951-08-11 00:00:00,10000,Partial College,Y,S,Manual,MR.,3
